run_id,scenario_type,scenario_param,T,L,C,p,h,w,s,demand_volatility,optimal_cost,collection_cost,holding_cost,shortage_cost,waste_cost,total_collected,total_shortage,total_waste,total_demand,service_level,shortage_frequency,avg_inventory
1067,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,145.86072823353217,219798.0,7980.0,218.0,211600.0,0.0,399.0,1058.0,0.0,1457.0,0.273850377487989,0.35714285714285715,7.785714285714286
1068,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,92.25234359060578,160612.0,7980.0,232.0,152400.0,0.0,399.0,762.0,0.0,1161.0,0.34366925064599485,0.5,8.285714285714286
1069,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,88.2829692129871,151736.0,7980.0,156.0,143600.0,0.0,399.0,718.0,0.0,1117.0,0.35720680393912263,0.5714285714285714,5.571428571428571
1070,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,95.11917873523355,166760.0,8040.0,120.0,158600.0,0.0,402.0,793.0,0.0,1195.0,0.3364016736401674,0.5714285714285714,4.285714285714286
1071,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,97.25277394921096,176310.0,8000.0,310.0,168000.0,0.0,400.0,840.0,0.0,1240.0,0.3225806451612903,0.42857142857142855,11.071428571428571
1072,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,114.10371669347721,187952.0,7960.0,192.0,179800.0,0.0,398.0,899.0,0.0,1297.0,0.30686198920585966,0.5,6.857142857142857
1073,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,83.80288461257021,160480.0,8000.0,280.0,152200.0,0.0,400.0,761.0,0.0,1161.0,0.34453057708871665,0.5714285714285714,10.0
1074,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,40.51958458195096,81806.0,8080.0,126.0,73600.0,0.0,404.0,368.0,0.0,772.0,0.5233160621761658,0.5714285714285714,4.5
1075,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,93.28125673007872,131096.0,8020.0,276.0,122800.0,0.0,401.0,614.0,0.0,1015.0,0.39507389162561574,0.35714285714285715,9.857142857142858
1076,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,100.85929277352437,147580.0,7960.0,220.0,139400.0,0.0,398.0,697.0,0.0,1095.0,0.3634703196347032,0.42857142857142855,7.857142857142857
1077,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,132.83350404140654,173594.0,7720.0,74.0,165800.0,0.0,386.0,829.0,0.0,1215.0,0.3176954732510288,0.5714285714285714,2.642857142857143
1078,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,95.93003402778209,80238.0,7940.0,498.0,71800.0,0.0,397.0,359.0,0.0,756.0,0.5251322751322751,0.2857142857142857,17.785714285714285
1079,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,91.58259905123677,160310.0,8140.0,170.0,152000.0,0.0,407.0,760.0,0.0,1167.0,0.34875749785775495,0.6428571428571429,6.071428571428571
1080,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,60.353042971488755,109530.0,8160.0,170.0,101200.0,0.0,408.0,506.0,0.0,914.0,0.44638949671772427,0.5,6.071428571428571
1081,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,59.076740130865346,103834.0,8000.0,234.0,95600.0,0.0,400.0,478.0,0.0,878.0,0.45558086560364464,0.5,8.357142857142858
1082,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,86.05530376520932,122366.0,8000.0,166.0,114200.0,0.0,400.0,571.0,0.0,971.0,0.411946446961895,0.5714285714285714,5.928571428571429
1083,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,102.0887968828098,141910.0,7940.0,170.0,133800.0,0.0,397.0,669.0,0.0,1066.0,0.3724202626641651,0.5714285714285714,6.071428571428571
1084,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,142.8829262446878,206820.0,8040.0,380.0,198400.0,0.0,402.0,992.0,0.0,1394.0,0.2883787661406026,0.2857142857142857,13.571428571428571
1085,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,78.89659985948543,134362.0,7980.0,182.0,126200.0,0.0,399.0,631.0,0.0,1030.0,0.38737864077669903,0.5,6.5
1086,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,132.2576528398031,194902.0,8040.0,262.0,186600.0,0.0,402.0,933.0,0.0,1335.0,0.30112359550561796,0.5,9.357142857142858
1087,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,115.07772439990819,200660.0,7960.0,100.0,192600.0,0.0,398.0,963.0,0.0,1361.0,0.2924320352681852,0.5714285714285714,3.5714285714285716
1088,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,92.55547150829305,162718.0,7960.0,158.0,154600.0,0.0,398.0,773.0,0.0,1171.0,0.3398804440649018,0.6428571428571429,5.642857142857143
1089,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,111.32864108813426,198032.0,7900.0,132.0,190000.0,0.0,395.0,950.0,0.0,1345.0,0.2936802973977695,0.6428571428571429,4.714285714285714
1090,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,74.72111413756613,124218.0,7860.0,158.0,116200.0,0.0,393.0,581.0,0.0,974.0,0.40349075975359344,0.5714285714285714,5.642857142857143
1091,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,83.13626017028936,157418.0,8060.0,158.0,149200.0,0.0,403.0,746.0,0.0,1149.0,0.350739773716275,0.6428571428571429,5.642857142857143
1092,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,113.11103899645315,159214.0,8040.0,574.0,150600.0,0.0,402.0,753.0,0.0,1155.0,0.34805194805194806,0.35714285714285715,20.5
1093,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,80.29095687001146,98516.0,6780.0,136.0,91600.0,0.0,339.0,458.0,0.0,797.0,0.42534504391468003,0.35714285714285715,4.857142857142857
1094,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,79.10429694977617,104092.0,7840.0,252.0,96000.0,0.0,392.0,480.0,0.0,872.0,0.44954128440366975,0.5714285714285714,9.0
1095,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,90.90609642563548,162058.0,8060.0,198.0,153800.0,0.0,403.0,769.0,0.0,1172.0,0.3438566552901024,0.6428571428571429,7.071428571428571
1096,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,81.90378252459855,113878.0,8120.0,358.0,105400.0,0.0,406.0,527.0,0.0,933.0,0.43515541264737406,0.2857142857142857,12.785714285714286
1097,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,75.15317691222374,110640.0,7960.0,280.0,102400.0,0.0,398.0,512.0,0.0,910.0,0.43736263736263736,0.35714285714285715,10.0
1098,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,93.51230411239027,112036.0,8080.0,356.0,103600.0,0.0,404.0,518.0,0.0,922.0,0.43817787418655096,0.21428571428571427,12.714285714285714
1099,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,110.67033689922407,185528.0,8060.0,268.0,177200.0,0.0,403.0,886.0,0.0,1289.0,0.3126454615981381,0.5714285714285714,9.571428571428571
1100,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,76.01168009065502,132354.0,7940.0,214.0,124200.0,0.0,397.0,621.0,0.0,1018.0,0.3899803536345776,0.5,7.642857142857143
1101,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,108.29497227668588,172760.0,8000.0,160.0,164600.0,0.0,400.0,823.0,0.0,1223.0,0.3270645952575634,0.6428571428571429,5.714285714285714
1102,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,96.2546579842943,156804.0,7980.0,224.0,148600.0,0.0,399.0,743.0,0.0,1142.0,0.34938704028021017,0.35714285714285715,8.0
1103,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,131.08651139376528,178890.0,7960.0,130.0,170800.0,0.0,398.0,854.0,0.0,1252.0,0.31789137380191695,0.5,4.642857142857143
1104,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,120.92156759736487,213314.0,8120.0,194.0,205000.0,0.0,406.0,1025.0,0.0,1431.0,0.283717679944095,0.5714285714285714,6.928571428571429
1105,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,126.37789541284343,184726.0,7920.0,206.0,176600.0,0.0,396.0,883.0,0.0,1279.0,0.3096168881939015,0.42857142857142855,7.357142857142857
1106,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,85.75014131005194,125528.0,7960.0,168.0,117400.0,0.0,398.0,587.0,0.0,985.0,0.4040609137055838,0.5,6.0
1107,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,74.63284280053786,122026.0,8020.0,206.0,113800.0,0.0,401.0,569.0,0.0,970.0,0.4134020618556701,0.6428571428571429,7.357142857142857
1108,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,83.69648762532587,163852.0,8120.0,132.0,155600.0,0.0,406.0,778.0,0.0,1184.0,0.34290540540540543,0.6428571428571429,4.714285714285714
1109,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,72.70179516633797,134328.0,8080.0,248.0,126000.0,0.0,404.0,630.0,0.0,1034.0,0.390715667311412,0.5714285714285714,8.857142857142858
1110,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,135.80299732197614,196260.0,8020.0,240.0,188000.0,0.0,401.0,940.0,0.0,1341.0,0.29903057419835943,0.5,8.571428571428571
1111,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,74.08530659355623,95126.0,6660.0,266.0,88200.0,0.0,333.0,441.0,0.0,774.0,0.43023255813953487,0.2857142857142857,9.5
1112,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,54.34658241700358,50710.0,8080.0,630.0,42000.0,0.0,404.0,210.0,0.0,614.0,0.6579804560260586,0.2857142857142857,22.5
1113,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,96.04452623865747,160296.0,7780.0,316.0,152200.0,0.0,389.0,761.0,0.0,1150.0,0.3382608695652174,0.5714285714285714,11.285714285714286
1114,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,73.8055912930887,114984.0,8140.0,244.0,106600.0,0.0,407.0,533.0,0.0,940.0,0.4329787234042553,0.5714285714285714,8.714285714285714
1115,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,93.08017171958235,156698.0,7900.0,198.0,148600.0,0.0,395.0,743.0,0.0,1138.0,0.3471001757469244,0.5,7.071428571428571
1116,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,113.3976433185632,180768.0,8000.0,168.0,172600.0,0.0,400.0,863.0,0.0,1263.0,0.3167062549485352,0.6428571428571429,6.0
1117,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,99.12147258051917,141602.0,7960.0,242.0,133400.0,0.0,398.0,667.0,0.0,1065.0,0.37370892018779345,0.35714285714285715,8.642857142857142
1118,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,72.35865884746677,125070.0,8000.0,270.0,116800.0,0.0,400.0,584.0,0.0,984.0,0.4065040650406504,0.5714285714285714,9.642857142857142
1119,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,88.62455204112344,149468.0,8060.0,208.0,141200.0,0.0,403.0,706.0,0.0,1109.0,0.36339044183949504,0.42857142857142855,7.428571428571429
1120,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,64.53791797960992,104806.0,7980.0,226.0,96600.0,0.0,399.0,483.0,0.0,882.0,0.4523809523809524,0.6428571428571429,8.071428571428571
1121,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,76.4576713626833,147020.0,8040.0,180.0,138800.0,0.0,402.0,694.0,0.0,1096.0,0.36678832116788324,0.5714285714285714,6.428571428571429
1122,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,80.49172856478447,122748.0,7940.0,208.0,114600.0,0.0,397.0,573.0,0.0,970.0,0.4092783505154639,0.42857142857142855,7.428571428571429
1123,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,89.44705422876754,162286.0,8040.0,246.0,154000.0,0.0,402.0,770.0,0.0,1172.0,0.3430034129692833,0.42857142857142855,8.785714285714286
1124,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,64.85667086046,74484.0,8120.0,364.0,66000.0,0.0,406.0,330.0,0.0,736.0,0.5516304347826086,0.2857142857142857,13.0
1125,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,111.84838498829474,163280.0,7940.0,340.0,155000.0,0.0,397.0,775.0,0.0,1172.0,0.3387372013651877,0.42857142857142855,12.142857142857142
1126,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,109.5744086016811,183710.0,7960.0,150.0,175600.0,0.0,398.0,878.0,0.0,1276.0,0.31191222570532917,0.6428571428571429,5.357142857142857
1127,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,102.3806672199794,151320.0,7980.0,140.0,143200.0,0.0,399.0,716.0,0.0,1115.0,0.357847533632287,0.5714285714285714,5.0
1128,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,103.14980684936461,149772.0,7900.0,272.0,141600.0,0.0,395.0,708.0,0.0,1103.0,0.35811423390752495,0.42857142857142855,9.714285714285714
1129,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,85.59432081103301,108418.0,8080.0,338.0,100000.0,0.0,404.0,500.0,0.0,904.0,0.4469026548672566,0.35714285714285715,12.071428571428571
1130,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,105.87584180326985,166278.0,8040.0,238.0,158000.0,0.0,402.0,790.0,0.0,1192.0,0.337248322147651,0.42857142857142855,8.5
1131,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,103.8596973551044,156258.0,7900.0,158.0,148200.0,0.0,395.0,741.0,0.0,1136.0,0.3477112676056338,0.5,5.642857142857143
1132,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,206.11503623769252,248664.0,8120.0,144.0,240400.0,0.0,406.0,1202.0,0.0,1608.0,0.2524875621890547,0.42857142857142855,5.142857142857143
1133,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,142.61973129655672,200064.0,8100.0,164.0,191800.0,0.0,405.0,959.0,0.0,1364.0,0.2969208211143695,0.5,5.857142857142857
1134,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,94.90145264581419,144770.0,7900.0,270.0,136600.0,0.0,395.0,683.0,0.0,1078.0,0.36641929499072357,0.5,9.642857142857142
1135,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,96.51776298396358,158094.0,8120.0,174.0,149800.0,0.0,406.0,749.0,0.0,1155.0,0.3515151515151515,0.5,6.214285714285714
1136,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,85.86819515266122,141398.0,8040.0,158.0,133200.0,0.0,402.0,666.0,0.0,1068.0,0.37640449438202245,0.42857142857142855,5.642857142857143
1137,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,58.698338119227735,90948.0,7940.0,208.0,82800.0,0.0,397.0,414.0,0.0,811.0,0.48951911220715166,0.35714285714285715,7.428571428571429
1138,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,85.79163176926205,134798.0,7980.0,218.0,126600.0,0.0,399.0,633.0,0.0,1032.0,0.3866279069767442,0.5,7.785714285714286
1139,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,110.28728718345425,166536.0,7960.0,176.0,158400.0,0.0,398.0,792.0,0.0,1190.0,0.334453781512605,0.42857142857142855,6.285714285714286
1140,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,106.04208348286899,186502.0,7940.0,162.0,178400.0,0.0,397.0,892.0,0.0,1289.0,0.30799069045771915,0.5714285714285714,5.785714285714286
1141,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,107.34248070202825,159314.0,8200.0,314.0,150800.0,0.0,410.0,754.0,0.0,1164.0,0.35223367697594504,0.42857142857142855,11.214285714285714
1142,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,91.08565715180141,124484.0,7900.0,184.0,116400.0,0.0,395.0,582.0,0.0,977.0,0.40429887410440124,0.35714285714285715,6.571428571428571
1143,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,97.18846093428742,171182.0,8000.0,182.0,163000.0,0.0,400.0,815.0,0.0,1215.0,0.3292181069958848,0.5714285714285714,6.5
1144,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,122.75886850211015,208838.0,8000.0,238.0,200600.0,0.0,400.0,1003.0,0.0,1403.0,0.2851033499643621,0.5714285714285714,8.5
1145,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,77.6341498600313,149326.0,8100.0,226.0,141000.0,0.0,405.0,705.0,0.0,1110.0,0.36486486486486486,0.5714285714285714,8.071428571428571
1146,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,78.22146085810152,135138.0,7960.0,178.0,127000.0,0.0,398.0,635.0,0.0,1033.0,0.38528557599225555,0.6428571428571429,6.357142857142857
1147,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,77.38167398930936,115680.0,8040.0,240.0,107400.0,0.0,402.0,537.0,0.0,939.0,0.4281150159744409,0.42857142857142855,8.571428571428571
1148,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,91.44765425853063,157346.0,7880.0,266.0,149200.0,0.0,394.0,746.0,0.0,1140.0,0.3456140350877193,0.5,9.5
1149,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,61.63623536690152,114318.0,8100.0,218.0,106000.0,0.0,405.0,530.0,0.0,935.0,0.43315508021390375,0.42857142857142855,7.785714285714286
1150,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,73.87582659505098,112984.0,8040.0,344.0,104600.0,0.0,402.0,523.0,0.0,925.0,0.4345945945945946,0.42857142857142855,12.285714285714286
1151,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,86.04721058221233,168710.0,7980.0,130.0,160600.0,0.0,399.0,803.0,0.0,1202.0,0.3319467554076539,0.6428571428571429,4.642857142857143
1152,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,88.2455988380481,159824.0,8080.0,144.0,151600.0,0.0,404.0,758.0,0.0,1162.0,0.3476764199655766,0.5714285714285714,5.142857142857143
1153,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,72.40348959906869,98764.0,7980.0,184.0,90600.0,0.0,399.0,453.0,0.0,852.0,0.46830985915492956,0.5714285714285714,6.571428571428571
1154,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,116.56435990473246,190714.0,7920.0,194.0,182600.0,0.0,396.0,913.0,0.0,1309.0,0.3025210084033613,0.5714285714285714,6.928571428571429
1155,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,67.61596237092938,78790.0,7860.0,330.0,70600.0,0.0,393.0,353.0,0.0,746.0,0.5268096514745308,0.42857142857142855,11.785714285714286
1156,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,90.37667773021434,142808.0,7920.0,288.0,134600.0,0.0,396.0,673.0,0.0,1069.0,0.37043966323666977,0.42857142857142855,10.285714285714286
1157,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,71.75098662480296,117124.0,7940.0,184.0,109000.0,0.0,397.0,545.0,0.0,942.0,0.42144373673036095,0.5714285714285714,6.571428571428571
1158,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,100.88640308054704,185954.0,8000.0,154.0,177800.0,0.0,400.0,889.0,0.0,1289.0,0.3103180760279286,0.5,5.5
1159,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,83.98542147544515,145476.0,8080.0,196.0,137200.0,0.0,404.0,686.0,0.0,1090.0,0.3706422018348624,0.5,7.0
1160,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,67.99159611935245,118586.0,8000.0,186.0,110400.0,0.0,400.0,552.0,0.0,952.0,0.42016806722689076,0.5,6.642857142857143
1161,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,123.64853085934128,189452.0,8060.0,392.0,181000.0,0.0,403.0,905.0,0.0,1308.0,0.3081039755351682,0.35714285714285715,14.0
1162,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,93.81723439426125,154738.0,7920.0,418.0,146400.0,0.0,396.0,732.0,0.0,1128.0,0.35106382978723405,0.35714285714285715,14.928571428571429
1163,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,77.47784410094677,120352.0,7940.0,212.0,112200.0,0.0,397.0,561.0,0.0,958.0,0.4144050104384134,0.35714285714285715,7.571428571428571
1164,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,56.28521573383265,97434.0,8100.0,134.0,89200.0,0.0,405.0,446.0,0.0,851.0,0.47591069330199764,0.5,4.785714285714286
1165,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,100.04264396868416,151748.0,7880.0,268.0,143600.0,0.0,394.0,718.0,0.0,1112.0,0.35431654676258995,0.5,9.571428571428571
1166,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,121.75192241703989,167888.0,8000.0,288.0,159600.0,0.0,400.0,798.0,0.0,1198.0,0.333889816360601,0.5714285714285714,10.285714285714286
1167,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,92.5465134019491,144134.0,7960.0,174.0,136000.0,0.0,398.0,680.0,0.0,1078.0,0.3692022263450835,0.6428571428571429,6.214285714285714
1168,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,92.23298471473075,135088.0,6800.0,88.0,128200.0,0.0,340.0,641.0,0.0,981.0,0.34658511722731905,0.5,3.142857142857143
1169,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,70.67491689100893,113540.0,8060.0,280.0,105200.0,0.0,403.0,526.0,0.0,929.0,0.43379978471474706,0.5,10.0
1170,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,73.38120345434629,122930.0,7940.0,190.0,114800.0,0.0,397.0,574.0,0.0,971.0,0.40885684860968075,0.5714285714285714,6.785714285714286
1171,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,91.65140256339089,151896.0,8000.0,296.0,143600.0,0.0,400.0,718.0,0.0,1118.0,0.35778175313059035,0.5,10.571428571428571
1172,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,131.30032562870545,192186.0,8000.0,186.0,184000.0,0.0,400.0,920.0,0.0,1320.0,0.30303030303030304,0.6428571428571429,6.642857142857143
1173,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,75.97972339609389,121488.0,8080.0,208.0,113200.0,0.0,404.0,566.0,0.0,970.0,0.41649484536082476,0.5714285714285714,7.428571428571429
1174,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,125.48745770321561,153494.0,8000.0,294.0,145200.0,0.0,400.0,726.0,0.0,1126.0,0.3552397868561279,0.35714285714285715,10.5
1175,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,59.26389443559602,104146.0,8080.0,266.0,95800.0,0.0,404.0,479.0,0.0,883.0,0.4575311438278596,0.5,9.5
1176,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,130.1327422758965,203590.0,8060.0,130.0,195400.0,0.0,403.0,977.0,0.0,1380.0,0.2920289855072464,0.6428571428571429,4.642857142857143
1177,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,137.00715011879296,226936.0,7980.0,356.0,218600.0,0.0,399.0,1093.0,0.0,1492.0,0.26742627345844505,0.35714285714285715,12.714285714285714
1178,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,85.58087832392161,147806.0,8060.0,146.0,139600.0,0.0,403.0,698.0,0.0,1101.0,0.36603088101725706,0.5714285714285714,5.214285714285714
1179,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,107.42213601545284,167340.0,8080.0,260.0,159000.0,0.0,404.0,795.0,0.0,1199.0,0.33694745621351124,0.5,9.285714285714286
1180,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,101.63532749943973,158722.0,8140.0,182.0,150400.0,0.0,407.0,752.0,0.0,1159.0,0.3511647972389991,0.5,6.5
1181,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,76.92777556293453,124902.0,8160.0,142.0,116600.0,0.0,408.0,583.0,0.0,991.0,0.4117053481331988,0.42857142857142855,5.071428571428571
1182,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,66.1356058968763,104706.0,7920.0,386.0,96400.0,0.0,396.0,482.0,0.0,878.0,0.4510250569476082,0.42857142857142855,13.785714285714286
1183,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,91.21887224177475,144734.0,7960.0,174.0,136600.0,0.0,398.0,683.0,0.0,1081.0,0.3681776133209991,0.5714285714285714,6.214285714285714
1184,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,102.84900761478907,153288.0,7980.0,308.0,145000.0,0.0,399.0,725.0,0.0,1124.0,0.35498220640569395,0.2857142857142857,11.0
1185,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,62.831528872120906,98378.0,7880.0,298.0,90200.0,0.0,394.0,451.0,0.0,845.0,0.4662721893491124,0.5714285714285714,10.642857142857142
1186,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,75.78581526854725,119624.0,7980.0,244.0,111400.0,0.0,399.0,557.0,0.0,956.0,0.41736401673640167,0.2857142857142857,8.714285714285714
1187,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,101.71237959690701,173584.0,8160.0,224.0,165200.0,0.0,408.0,826.0,0.0,1234.0,0.33063209076175043,0.5,8.0
1188,volatility,sigma_0.40,14,3,30.0,20.0,2.0,5.0,200.0,74.28464971764672,124234.0,8020.0,214.0,116000.0,0.0,401.0,580.0,0.0,981.0,0.4087665647298675,0.5,7.642857142857143
