Station Offset to Points Report,,,,
,,,,
Client:,Prepared by:,,,
Client,Preparer,,,
Client Company,Your Company Name,,,
Address 1,123 Main Street,,,
Date: 7/8/2024 10:01:18 AM,,,,
,,,,
,,,,
Alignment Name: massir asli d10,,,,
Description:,,,,
"Station Range: Start: 0+000.00, End: 21+556.62",,,,
,,,,
Point,Station,Offset,Elevation,Description
16728,6+460.07,-7.867m,"1,281.277m",
16729,6+459.85,-6.942m,"1,281.121m",
16730,6+460.18,-3.707m,"1,281.067m",
16731,6+460.01,-1.397m,"1,281.080m",
16732,6+460.07,-1.070m,"1,281.131m",
16733,6+459.95,-0.607m,"1,281.188m",
16734,6+460.04,0.021m,"1,281.124m",
16735,6+460.03,2.075m,"1,281.050m",
16736,6+460.13,3.276m,"1,281.143m",
16737,6+460.01,4.795m,"1,280.806m",
16738,6+460.10,6.601m,"1,280.730m",
16739,6+460.01,8.361m,"1,280.681m",
16740,6+459.92,9.848m,"1,280.628m",
16741,6+460.04,11.288m,"1,280.587m",
16742,6+460.11,12.794m,"1,280.545m",
16743,6+460.09,14.004m,"1,280.535m",
16744,6+460.11,14.968m,"1,280.511m",
16745,6+439.93,-14.818m,"1,282.902m",
16746,6+439.98,-12.499m,"1,283.006m",
16747,6+440.12,-11.301m,"1,283.008m",
16748,6+440.01,-10.661m,"1,282.922m",
16749,6+439.86,-9.716m,"1,282.900m",
16750,6+440.05,-6.138m,"1,282.713m",
16751,6+440.02,-3.784m,"1,282.709m",
16752,6+440.02,-3.271m,"1,282.705m",
16753,6+440.03,-2.638m,"1,282.823m",
16754,6+439.93,-1.425m,"1,282.705m",
16755,6+439.99,0.049m,"1,282.885m",
16756,6+439.94,1.138m,"1,282.859m",
16757,6+439.89,2.740m,"1,282.542m",
16758,6+440.11,4.688m,"1,282.403m",
16759,6+439.97,6.385m,"1,282.286m",
16760,6+439.96,8.648m,"1,282.143m",
16761,6+440.01,10.787m,"1,282.033m",
16762,6+439.96,12.902m,"1,281.955m",
16763,6+439.82,14.539m,"1,281.853m",
16764,6+440.00,14.980m,"1,281.826m",
16765,6+419.99,-14.934m,"1,284.737m",
16766,6+420.00,-13.608m,"1,284.577m",
16767,6+419.99,-12.643m,"1,284.409m",
16768,6+419.99,-12.010m,"1,284.386m",
16769,6+420.06,-10.566m,"1,284.383m",
16770,6+419.99,-8.905m,"1,284.361m",
16771,6+420.02,-6.978m,"1,284.373m",
16772,6+419.98,-6.494m,"1,284.472m",
16773,6+419.98,-5.921m,"1,284.447m",
16774,6+419.88,-4.982m,"1,284.299m",
16775,6+419.87,-2.570m,"1,284.352m",
16776,6+419.95,-1.066m,"1,284.161m",
16777,6+420.06,0.013m,"1,284.082m",
16778,6+420.00,2.427m,"1,284.002m",
16779,6+419.97,4.990m,"1,283.868m",
16780,6+419.97,8.095m,"1,283.621m",
16781,6+419.99,11.440m,"1,283.397m",
16782,6+420.03,13.548m,"1,283.282m",
16783,6+419.92,15.000m,"1,283.265m",
16784,6+379.99,-15.124m,"1,286.740m",
16785,6+379.93,-12.395m,"1,286.654m",
16786,6+380.09,-10.114m,"1,286.489m",
16787,6+380.08,-7.436m,"1,286.374m",
16788,6+380.09,-4.174m,"1,286.256m",
16789,6+379.99,-1.297m,"1,286.246m",
16790,6+380.09,-0.085m,"1,286.267m",
16791,6+380.09,1.765m,"1,286.260m",
16792,6+380.09,4.735m,"1,286.183m",
16793,6+380.08,6.683m,"1,286.107m",
16794,6+380.05,8.973m,"1,286.015m",
16795,6+380.03,10.629m,"1,285.957m",
16796,6+380.03,12.480m,"1,285.855m",
16797,6+380.04,14.816m,"1,285.672m",
16798,6+339.98,-14.986m,"1,289.420m",
16799,6+340.03,-13.187m,"1,289.549m",
16800,6+340.08,-11.389m,"1,289.346m",
16801,6+340.14,-8.634m,"1,288.940m",
16802,6+340.07,-6.140m,"1,288.810m",
16803,6+340.09,-4.954m,"1,288.905m",
16804,6+339.97,-1.846m,"1,288.775m",
16805,6+340.10,0.025m,"1,288.649m",
16806,6+339.96,1.795m,"1,288.569m",
16807,6+339.89,3.484m,"1,288.418m",
16808,6+339.92,6.432m,"1,288.145m",
16809,6+340.02,8.419m,"1,287.992m",
16810,6+339.99,10.297m,"1,287.864m",
16811,6+340.11,11.939m,"1,287.760m",
16812,6+340.06,13.282m,"1,287.909m",
16813,6+340.07,15.044m,"1,287.615m",
16814,6+299.92,-14.866m,"1,290.831m",
16815,6+300.01,-12.150m,"1,290.768m",
16816,6+300.05,-9.930m,"1,290.524m",
16817,6+299.94,-7.397m,"1,290.283m",
16818,6+300.11,-5.489m,"1,290.356m",
16819,6+300.19,-3.808m,"1,290.253m",
16820,6+300.14,-1.660m,"1,290.064m",
16821,6+300.00,0.032m,"1,289.955m",
16822,6+299.79,2.915m,"1,289.807m",
16823,6+299.93,6.471m,"1,289.637m",
16824,6+300.08,8.724m,"1,289.485m",
16825,6+300.07,10.985m,"1,289.490m",
16826,6+300.02,13.056m,"1,289.192m",
16827,6+299.93,15.090m,"1,289.167m",
16828,6+260.00,-14.830m,"1,291.656m",
16829,6+260.04,-13.261m,"1,291.774m",
16830,6+260.20,-10.779m,"1,291.609m",
16831,6+260.35,-7.722m,"1,291.406m",
16832,6+260.02,-6.633m,"1,291.276m",
16833,6+260.01,-4.449m,"1,291.320m",
16834,6+259.98,-2.072m,"1,291.223m",
16835,6+259.84,-0.878m,"1,291.317m",
16836,6+260.00,-0.081m,"1,291.328m",
16837,6+259.99,2.103m,"1,291.384m",
16838,6+260.11,4.549m,"1,291.197m",
16839,6+260.02,5.932m,"1,291.147m",
16840,6+260.02,7.541m,"1,291.048m",
16841,6+260.03,9.150m,"1,290.966m",
16842,6+259.98,11.297m,"1,290.955m",
16843,6+260.09,12.863m,"1,290.942m",
16844,6+260.00,14.821m,"1,290.896m",
16845,6+220.00,-14.943m,"1,293.798m",
16846,6+219.98,-13.065m,"1,293.797m",
16847,6+220.11,-11.271m,"1,293.943m",
16848,6+220.05,-8.548m,"1,293.598m",
16849,6+220.14,-5.986m,"1,293.446m",
16850,6+220.02,-3.605m,"1,293.529m",
16851,6+220.09,-1.425m,"1,293.613m",
16852,6+220.05,-0.005m,"1,293.582m",
16853,6+220.02,1.873m,"1,293.571m",
16854,6+220.06,4.170m,"1,293.607m",
16855,6+219.97,5.553m,"1,293.588m",
16856,6+220.05,7.158m,"1,293.605m",
16857,6+220.13,8.763m,"1,293.599m",
16858,6+220.06,10.528m,"1,293.598m",
16859,6+219.92,13.178m,"1,293.520m",
16860,6+220.04,14.744m,"1,293.407m",
16861,6+180.16,-14.607m,"1,296.602m",
16862,6+180.04,-12.456m,"1,296.662m",
16863,6+180.20,-9.974m,"1,296.594m",
16864,6+180.02,-8.088m,"1,296.740m",
16865,6+180.01,-6.861m,"1,296.569m",
16866,6+179.67,-4.317m,"1,296.697m",
16867,6+179.94,-2.032m,"1,296.777m",
16868,6+179.88,-0.036m,"1,296.776m",
16869,6+180.17,1.903m,"1,296.836m",
16870,6+180.03,3.749m,"1,296.909m",
16871,6+180.14,5.314m,"1,296.911m",
16872,6+180.03,7.771m,"1,296.980m",
16873,6+180.12,10.333m,"1,297.033m",
16874,6+180.15,12.553m,"1,297.138m",
16875,6+180.20,13.471m,"1,297.137m",
16876,6+180.29,14.653m,"1,297.162m",
16877,6+140.07,-15.022m,"1,300.397m",
16878,6+140.03,-12.875m,"1,300.487m",
16879,6+139.94,-10.688m,"1,300.594m",
16880,6+139.91,-9.038m,"1,300.739m",
16881,6+139.94,-8.351m,"1,300.821m",
16882,6+140.00,-7.855m,"1,300.697m",
16883,6+140.03,-4.984m,"1,300.791m",
16884,6+140.05,-4.525m,"1,300.864m",
16885,6+140.07,-3.263m,"1,300.940m",
16886,6+139.93,-0.688m,"1,301.140m",
16887,6+140.05,0.072m,"1,301.152m",
16888,6+139.98,1.837m,"1,301.253m",
16889,6+139.96,4.597m,"1,301.475m",
16890,6+140.04,8.538m,"1,301.722m",
16891,6+140.04,11.756m,"1,301.937m",
16892,6+139.99,13.751m,"1,302.042m",
16893,6+140.01,15.014m,"1,302.135m",
16894,6+100.03,-14.993m,"1,305.069m",
16895,6+100.10,-12.812m,"1,305.475m",
16896,6+100.08,-10.858m,"1,305.700m",
16897,6+100.09,-8.215m,"1,305.980m",
16898,6+100.14,-5.038m,"1,306.185m",
16899,6+100.20,-2.858m,"1,306.365m",
16900,6+100.06,-1.970m,"1,306.585m",
16901,6+100.11,-0.019m,"1,306.863m",
16902,6+099.92,2.290m,"1,307.145m",
16903,6+099.94,4.204m,"1,307.377m",
16904,6+099.87,6.046m,"1,307.566m",
16905,6+100.03,9.179m,"1,307.886m",
16906,6+100.17,11.356m,"1,308.000m",
16907,6+100.08,13.391m,"1,308.109m",
16908,6+099.99,14.774m,"1,308.176m",
16909,6+060.12,-14.880m,"1,310.864m",
16910,6+060.28,-12.475m,"1,311.235m",
16911,6+060.05,-9.974m,"1,311.751m",
16912,6+060.11,-7.219m,"1,312.273m",
16913,6+060.01,-5.413m,"1,312.862m",
16914,6+060.00,-4.838m,"1,313.076m",
16915,6+060.05,-4.496m,"1,313.061m",
16916,6+060.02,-0.510m,"1,313.296m",
16917,6+060.08,-0.015m,"1,313.604m",
16918,6+060.09,2.551m,"1,313.719m",
16919,6+060.08,4.735m,"1,313.871m",
16920,6+059.99,6.846m,"1,313.924m",
16921,6+060.04,8.491m,"1,313.931m",
16922,6+059.93,10.297m,"1,313.834m",
16923,6+060.05,12.590m,"1,313.819m",
16924,6+060.08,14.159m,"1,313.746m",
16925,6+060.08,14.887m,"1,313.707m",
16926,6+020.05,-14.837m,"1,315.306m",
16927,6+019.96,-12.879m,"1,315.542m",
16928,6+019.93,-11.077m,"1,315.689m",
16929,6+020.00,-8.821m,"1,315.855m",
16930,6+020.12,-7.102m,"1,315.961m",
16931,6+020.02,-6.025m,"1,316.123m",
16932,6+020.08,-5.683m,"1,316.184m",
16933,6+020.02,-5.220m,"1,316.129m",
16934,6+019.95,-4.413m,"1,316.136m",
16935,6+019.99,-2.239m,"1,316.096m",
16936,6+019.94,0.108m,"1,316.337m",
16937,6+019.99,1.178m,"1,316.261m",
16938,6+019.82,2.336m,"1,316.269m",
16939,6+019.72,4.141m,"1,316.242m",
16940,6+019.89,6.049m,"1,316.243m",
16941,6+020.07,8.989m,"1,316.145m",
16942,6+020.04,10.715m,"1,316.102m",
16943,6+020.04,12.400m,"1,316.044m",
16944,6+019.93,14.857m,"1,315.964m",
16945,6+019.93,-0.283m,"1,316.280m",
16946,5+980.11,-14.885m,"1,319.000m",
16947,5+980.03,-12.591m,"1,318.895m",
16948,5+980.01,-9.187m,"1,318.694m",
16949,5+980.01,-6.711m,"1,319.093m",
16950,5+980.06,-4.548m,"1,319.222m",
16951,5+980.04,-2.319m,"1,319.405m",
16952,5+980.17,-0.903m,"1,319.754m",
16953,5+979.97,0.097m,"1,319.779m",
16954,5+980.28,2.619m,"1,319.891m",
16955,5+979.83,4.683m,"1,320.028m",
16956,5+980.04,6.529m,"1,320.092m",
16957,5+980.04,9.128m,"1,320.091m",
16958,5+980.20,11.161m,"1,320.058m",
16959,5+980.00,13.337m,"1,320.109m",
16960,5+979.94,14.578m,"1,320.088m",
16961,5+980.09,15.189m,"1,320.069m",
16962,5+939.88,-14.968m,"1,322.488m",
16963,5+939.99,-12.864m,"1,322.516m",
16964,5+939.97,-10.693m,"1,322.552m",
16965,5+940.01,-9.398m,"1,322.624m",
16966,5+940.01,-8.645m,"1,322.658m",
16967,5+940.06,-8.196m,"1,322.555m",
16968,5+940.04,-4.999m,"1,322.599m",
16969,5+939.94,-4.633m,"1,322.640m",
16970,5+939.88,-3.424m,"1,322.615m",
16971,5+940.06,-0.841m,"1,322.432m",
16972,5+939.99,0.067m,"1,322.389m",
16973,5+939.89,3.599m,"1,322.456m",
16974,5+940.10,6.030m,"1,322.554m",
16975,5+939.94,7.665m,"1,322.727m",
16976,5+939.96,9.985m,"1,322.816m",
16977,5+939.95,11.704m,"1,322.861m",
16978,5+940.04,13.568m,"1,322.905m",
16979,5+940.02,14.986m,"1,322.957m",
16980,5+900.17,-14.142m,"1,323.752m",
16981,5+900.06,-12.750m,"1,323.772m",
16982,5+899.91,-11.326m,"1,323.821m",
16983,5+900.02,-9.162m,"1,323.875m",
16984,5+899.93,-7.921m,"1,323.835m",
16985,5+900.06,-7.114m,"1,323.814m",
16986,5+899.98,-5.694m,"1,323.841m",
16987,5+900.04,-4.490m,"1,323.896m",
16988,5+899.99,-4.127m,"1,323.967m",
16989,5+899.93,-2.285m,"1,324.010m",
16990,5+899.95,-0.719m,"1,324.042m",
16991,5+899.93,0.006m,"1,324.065m",
16992,5+899.97,-8.406m,"1,323.869m",
16993,5+900.04,1.025m,"1,324.087m",
16994,5+900.07,3.526m,"1,324.140m",
16995,5+899.88,5.313m,"1,324.184m",
16996,5+899.89,7.211m,"1,324.211m",
16997,5+899.85,9.474m,"1,324.239m",
16998,5+899.91,11.370m,"1,324.253m",
16999,5+899.96,13.598m,"1,324.250m",
17000,5+900.02,14.801m,"1,324.299m",
17001,5+879.95,-14.939m,"1,324.032m",
17002,5+879.97,-13.191m,"1,324.189m",
17003,5+880.04,-11.176m,"1,324.305m",
17004,5+879.96,-9.695m,"1,324.385m",
17005,5+879.86,-8.695m,"1,324.433m",
17006,5+879.92,-8.065m,"1,324.473m",
17007,5+879.95,-7.524m,"1,324.497m",
17008,5+879.92,-6.287m,"1,324.440m",
17009,5+880.07,-5.118m,"1,324.492m",
17010,5+879.88,-3.964m,"1,324.559m",
17011,5+880.08,-2.919m,"1,324.593m",
17012,5+880.16,-1.476m,"1,324.596m",
17013,5+880.07,-0.688m,"1,324.604m",
17014,5+880.05,-0.023m,"1,324.613m",
17015,5+879.98,1.125m,"1,324.647m",
17016,5+879.91,2.666m,"1,324.679m",
17017,5+880.03,3.986m,"1,324.713m",
17018,5+880.31,6.022m,"1,324.742m",
17019,5+880.11,7.448m,"1,324.784m",
17020,5+880.04,9.682m,"1,324.829m",
17021,5+880.16,10.943m,"1,324.853m",
17022,5+880.10,12.151m,"1,324.877m",
17023,5+880.04,13.360m,"1,324.910m",
17024,5+880.02,14.145m,"1,324.925m",
17025,5+880.15,15.013m,"1,324.948m",
17026,5+859.95,-14.949m,"1,322.900m",
17027,5+859.86,-13.266m,"1,323.127m",
17028,5+859.87,-11.395m,"1,323.373m",
17029,5+859.89,-9.831m,"1,323.510m",
17030,5+859.78,-7.935m,"1,323.668m",
17031,5+859.58,-6.084m,"1,323.783m",
17032,5+859.95,-4.455m,"1,324.009m",
17033,5+859.99,-3.484m,"1,324.181m",
17034,5+859.92,-2.204m,"1,324.245m",
17035,5+860.00,0.022m,"1,324.423m",
17036,5+860.06,0.826m,"1,324.492m",
17037,5+860.05,3.101m,"1,324.663m",
17038,5+860.01,4.737m,"1,324.785m",
17039,5+860.05,6.181m,"1,324.909m",
17040,5+860.02,8.242m,"1,325.048m",
17041,5+859.97,9.973m,"1,325.170m",
17042,5+860.02,11.701m,"1,325.315m",
17043,5+859.99,12.791m,"1,325.380m",
17044,5+859.99,14.142m,"1,325.458m",
17045,5+860.01,14.947m,"1,325.510m",
17046,5+839.99,-14.923m,"1,322.587m",
17047,5+840.03,-13.558m,"1,322.567m",
17048,5+839.95,-11.615m,"1,322.767m",
17049,5+840.09,-10.150m,"1,322.748m",
17050,5+839.95,-7.965m,"1,322.895m",
17051,5+840.01,-5.773m,"1,323.082m",
17052,5+839.99,-3.048m,"1,323.443m",
17053,5+839.92,-1.201m,"1,323.577m",
17054,5+839.97,-0.031m,"1,323.657m",
17055,5+840.06,1.190m,"1,323.849m",
17056,5+839.94,2.985m,"1,324.045m",
17057,5+840.08,4.354m,"1,324.243m",
17058,5+840.01,6.006m,"1,324.333m",
17059,5+840.05,7.467m,"1,324.476m",
17060,5+840.03,9.170m,"1,324.707m",
17061,5+839.87,10.624m,"1,324.858m",
17062,5+839.99,12.381m,"1,325.066m",
17063,5+840.14,13.750m,"1,325.220m",
17064,5+839.89,14.810m,"1,325.303m",
17065,5+820.02,-14.860m,"1,322.738m",
17066,5+820.02,-13.883m,"1,322.533m",
17067,5+819.91,-12.721m,"1,322.604m",
17068,5+819.80,-11.560m,"1,322.642m",
17069,5+819.94,-8.565m,"1,322.921m",
17070,5+820.13,-6.054m,"1,322.888m",
17071,5+820.00,-2.744m,"1,323.334m",
17072,5+820.08,-1.026m,"1,323.458m",
17073,5+820.07,0.048m,"1,323.536m",
17074,5+819.89,1.350m,"1,323.598m",
17075,5+819.80,2.758m,"1,323.598m",
17076,5+820.24,5.245m,"1,323.968m",
17077,5+820.03,7.374m,"1,324.061m",
17078,5+819.97,9.469m,"1,324.325m",
17079,5+820.11,10.606m,"1,324.401m",
17080,5+799.89,-14.886m,"1,323.632m",
17081,5+799.94,-13.304m,"1,323.542m",
17082,5+800.04,-11.170m,"1,323.630m",
17083,5+799.76,-8.065m,"1,323.807m",
17084,5+800.14,-6.726m,"1,323.551m",
17085,5+800.06,-5.902m,"1,323.500m",
17086,5+800.20,-4.648m,"1,323.600m",
17087,5+800.03,-3.495m,"1,323.534m",
17088,5+800.05,-1.472m,"1,323.652m",
17089,5+799.97,0.039m,"1,323.723m",
17090,5+799.93,1.855m,"1,323.903m",
17091,5+800.04,3.989m,"1,324.089m",
17092,5+799.94,6.188m,"1,324.230m",
17093,5+800.16,8.584m,"1,324.443m",
17094,5+800.05,11.472m,"1,324.605m",
17095,5+800.00,13.039m,"1,324.797m",
17096,5+799.99,15.006m,"1,324.806m",
17097,5+779.91,-14.856m,"1,324.414m",
17098,5+780.07,-13.079m,"1,324.522m",
17099,5+780.20,-11.856m,"1,324.752m",
17100,5+780.09,-10.885m,"1,325.136m",
17101,5+779.97,-9.170m,"1,324.922m",
17102,5+780.04,-8.559m,"1,324.923m",
17103,5+780.10,-6.555m,"1,324.953m",
17104,5+780.06,-4.476m,"1,324.992m",
17105,5+780.03,-3.885m,"1,325.133m",
17106,5+780.03,-2.493m,"1,324.953m",
17107,5+780.13,-1.576m,"1,324.923m",
17108,5+779.88,-0.435m,"1,324.955m",
17109,5+780.06,0.102m,"1,324.902m",
17110,5+779.99,1.131m,"1,325.013m",
17111,5+779.94,3.210m,"1,325.015m",
17112,5+780.17,5.846m,"1,325.126m",
17113,5+780.05,8.705m,"1,325.119m",
17114,5+780.03,11.337m,"1,325.327m",
17115,5+779.98,13.168m,"1,325.394m",
17116,5+780.06,14.676m,"1,325.498m",
17117,5+760.02,-14.845m,"1,325.841m",
17118,5+759.99,-12.379m,"1,325.698m",
17119,5+759.81,-10.768m,"1,325.816m",
17120,5+759.92,-9.172m,"1,326.131m",
17121,5+759.80,-8.396m,"1,326.213m",
17122,5+759.96,-4.770m,"1,326.136m",
17123,5+760.20,-1.827m,"1,326.289m",
17124,5+760.02,-1.171m,"1,326.245m",
17125,5+759.97,0.126m,"1,326.128m",
17126,5+759.88,1.362m,"1,326.110m",
17127,5+760.00,3.112m,"1,326.216m",
17128,5+760.12,5.262m,"1,326.247m",
17129,5+760.19,7.198m,"1,326.285m",
17130,5+759.95,9.304m,"1,326.399m",
17131,5+760.22,11.292m,"1,326.601m",
17132,5+759.97,13.091m,"1,326.623m",
17133,5+759.86,14.729m,"1,326.613m",
17134,5+740.12,-14.736m,"1,326.409m",
17135,5+740.27,-12.582m,"1,326.446m",
17136,5+740.22,-10.864m,"1,326.449m",
17137,5+740.24,-9.484m,"1,326.562m",
17138,5+740.16,-9.025m,"1,326.670m",
17139,5+740.04,-8.300m,"1,326.864m",
17140,5+740.16,-7.694m,"1,326.781m",
17141,5+739.93,-4.984m,"1,326.774m",
17142,5+740.04,-2.443m,"1,326.791m",
17143,5+740.10,-1.329m,"1,326.935m",
17144,5+739.95,0.194m,"1,326.628m",
17145,5+739.95,1.162m,"1,326.575m",
17146,5+739.99,2.227m,"1,326.628m",
17147,5+740.22,4.648m,"1,326.436m",
17148,5+739.97,7.188m,"1,326.443m",
17149,5+740.11,8.447m,"1,326.456m",
17150,5+740.10,10.988m,"1,326.577m",
17151,5+740.04,12.464m,"1,326.643m",
17152,5+740.03,13.794m,"1,326.880m",
17153,5+740.00,14.956m,"1,326.928m",
17154,5+720.01,-14.998m,"1,327.208m",
17155,5+720.10,-12.567m,"1,327.239m",
17156,5+720.08,-11.502m,"1,327.232m",
17157,5+720.08,-10.678m,"1,327.334m",
17158,5+720.04,-9.662m,"1,327.707m",
17159,5+719.86,-5.939m,"1,327.625m",
17160,5+720.01,-2.535m,"1,327.725m",
17161,5+720.02,-1.952m,"1,327.782m",
17162,5+720.08,-0.858m,"1,327.436m",
17163,5+720.00,-0.063m,"1,327.541m",
17164,5+720.10,1.835m,"1,327.577m",
17165,5+720.00,2.701m,"1,327.487m",
17166,5+720.19,5.501m,"1,327.496m",
17167,5+719.95,7.014m,"1,327.529m",
17168,5+719.87,9.046m,"1,327.576m",
17169,5+719.83,11.177m,"1,327.650m",
17170,5+719.95,13.657m,"1,327.710m",
17171,5+719.77,14.907m,"1,327.790m",
17172,5+700.11,-14.375m,"1,328.175m",
17173,5+700.00,-12.438m,"1,328.477m",
17174,5+700.02,-10.778m,"1,328.499m",
17175,5+700.30,-8.234m,"1,328.533m",
17176,5+700.10,-5.919m,"1,328.806m",
17177,5+700.03,-5.318m,"1,328.719m",
17178,5+699.94,-4.427m,"1,328.400m",
17179,5+699.84,-3.123m,"1,328.662m",
17180,5+699.96,-1.671m,"1,328.481m",
17181,5+699.96,-0.062m,"1,328.352m",
17182,5+700.06,2.777m,"1,328.377m",
17183,5+700.09,4.950m,"1,328.410m",
17184,5+699.98,7.057m,"1,328.398m",
17185,5+700.16,8.662m,"1,328.418m",
17186,5+699.99,10.275m,"1,328.488m",
17187,5+699.98,12.808m,"1,328.541m",
17188,5+700.02,14.861m,"1,328.666m",
17189,5+679.88,-14.986m,"1,329.473m",
17190,5+679.97,-13.241m,"1,329.484m",
17191,5+680.11,-11.976m,"1,329.516m",
17192,5+680.00,-11.307m,"1,329.730m",
17193,5+680.04,-10.350m,"1,329.376m",
17194,5+679.99,-9.185m,"1,329.460m",
17195,5+680.05,-8.348m,"1,329.497m",
17196,5+679.93,-6.019m,"1,329.289m",
17197,5+680.03,-4.395m,"1,329.251m",
17198,5+680.05,-2.855m,"1,329.201m",
17199,5+680.01,-1.297m,"1,329.218m",
17200,5+679.95,0.038m,"1,329.191m",
17201,5+680.18,1.679m,"1,329.200m",
17202,5+679.97,3.923m,"1,329.181m",
17203,5+680.08,6.061m,"1,329.195m",
17204,5+679.94,8.800m,"1,329.231m",
17205,5+680.09,10.920m,"1,329.279m",
17206,5+680.04,12.769m,"1,329.537m",
17207,5+679.96,13.540m,"1,329.600m",
17208,5+679.98,14.908m,"1,329.666m",
17209,5+640.12,-14.849m,"1,330.865m",
17210,5+639.93,-10.723m,"1,330.799m",
17211,5+639.91,-8.310m,"1,330.772m",
17212,5+640.07,-5.505m,"1,330.821m",
17213,5+640.07,-2.357m,"1,330.945m",
17214,5+640.12,-0.714m,"1,330.907m",
17215,5+640.11,0.090m,"1,331.007m",
17216,5+640.02,1.836m,"1,331.012m",
17217,5+639.99,3.736m,"1,331.054m",
17218,5+639.97,7.347m,"1,331.257m",
17219,5+640.21,11.212m,"1,331.386m",
17220,5+640.08,14.978m,"1,331.617m",
17221,5+599.94,-14.878m,"1,334.141m",
17222,5+599.77,-11.214m,"1,334.134m",
17223,5+599.89,-7.707m,"1,334.143m",
17224,5+599.99,-3.909m,"1,334.153m",
17225,5+600.00,-1.223m,"1,334.180m",
17226,5+599.98,0.044m,"1,334.216m",
17227,5+600.06,1.275m,"1,334.242m",
17228,5+600.14,3.191m,"1,334.325m",
17229,5+600.05,5.570m,"1,334.426m",
17230,5+600.00,8.274m,"1,334.598m",
17231,5+600.01,10.790m,"1,334.778m",
17232,5+600.05,13.065m,"1,334.945m",
17233,5+599.97,15.154m,"1,335.120m",
17234,5+599.91,-2.163m,"1,334.155m",
17235,5+559.95,-14.943m,"1,337.797m",
17236,5+560.09,-11.214m,"1,337.765m",
17237,5+560.14,-7.741m,"1,337.715m",
17238,5+560.06,-4.968m,"1,337.679m",
17239,5+559.97,-2.246m,"1,337.614m",
17240,5+560.02,-0.946m,"1,337.569m",
17241,5+560.08,0.063m,"1,337.564m",
17242,5+560.04,1.107m,"1,337.564m",
17243,5+559.93,2.973m,"1,337.620m",
17244,5+559.96,6.053m,"1,337.593m",
17245,5+560.06,8.653m,"1,337.573m",
17246,5+560.07,10.707m,"1,337.560m",
17247,5+559.94,12.813m,"1,337.563m",
17248,5+560.10,14.933m,"1,337.551m",
17249,5+519.83,-14.979m,"1,340.062m",
17250,5+519.84,-13.239m,"1,340.024m",
17251,5+519.93,-10.434m,"1,340.098m",
17252,5+519.84,-6.910m,"1,339.958m",
17253,5+519.78,-3.908m,"1,339.791m",
17254,5+519.84,-1.603m,"1,339.794m",
17255,5+520.01,0.005m,"1,339.787m",
17256,5+519.87,1.441m,"1,339.705m",
17257,5+519.87,3.768m,"1,339.692m",
17258,5+519.94,6.073m,"1,339.574m",
17259,5+520.05,8.508m,"1,339.589m",
17260,5+519.94,10.727m,"1,339.545m",
17261,5+520.07,12.575m,"1,339.596m",
17262,5+519.96,15.011m,"1,339.504m",
17263,5+480.00,-14.844m,"1,342.415m",
17264,5+479.93,-12.030m,"1,342.311m",
17265,5+479.94,-9.377m,"1,342.371m",
17266,5+479.96,-7.089m,"1,342.306m",
17267,5+480.06,-4.828m,"1,342.224m",
17268,5+479.96,-2.901m,"1,342.180m",
17269,5+479.98,-1.151m,"1,342.205m",
17270,5+480.05,-0.007m,"1,342.100m",
17271,5+480.14,1.406m,"1,342.083m",
17272,5+480.04,3.601m,"1,342.074m",
17273,5+479.96,5.339m,"1,342.083m",
17274,5+480.04,7.290m,"1,342.156m",
17275,5+479.99,10.011m,"1,342.083m",
17276,5+479.97,12.178m,"1,342.070m",
17277,5+479.97,14.925m,"1,341.998m",
17278,5+440.08,-14.934m,"1,344.845m",
17279,5+440.02,-12.585m,"1,344.826m",
17280,5+440.08,-10.280m,"1,344.791m",
17281,5+440.05,-6.996m,"1,344.733m",
17282,5+440.04,-3.646m,"1,344.595m",
17283,5+439.93,-1.427m,"1,344.566m",
17284,5+440.05,-0.014m,"1,344.529m",
17285,5+440.00,1.965m,"1,344.456m",
17286,5+440.00,4.292m,"1,344.593m",
17287,5+440.22,6.400m,"1,344.432m",
17288,5+440.09,8.772m,"1,344.435m",
17289,5+439.95,10.709m,"1,344.389m",
17290,5+439.98,13.101m,"1,344.263m",
17291,5+439.93,15.080m,"1,344.146m",
17292,5+399.94,-15.039m,"1,346.589m",
17293,5+399.94,-12.023m,"1,346.598m",
17294,5+399.86,-9.249m,"1,346.643m",
17295,5+399.98,-6.005m,"1,346.597m",
17296,5+400.04,-3.731m,"1,346.554m",
17297,5+399.90,-1.925m,"1,346.528m",
17298,5+399.95,-0.727m,"1,346.507m",
17299,5+400.04,0.053m,"1,346.562m",
17300,5+400.02,0.915m,"1,346.527m",
17301,5+399.94,2.249m,"1,346.514m",
17302,5+399.93,4.053m,"1,346.597m",
17303,5+400.01,6.502m,"1,346.660m",
17304,5+400.09,9.221m,"1,346.689m",
17305,5+400.00,11.457m,"1,346.730m",
17306,5+400.06,13.732m,"1,346.788m",
17307,5+399.94,15.080m,"1,346.885m",
17308,5+359.96,-14.754m,"1,345.352m",
17309,5+360.07,-13.126m,"1,345.426m",
17310,5+360.09,-12.547m,"1,345.614m",
17311,5+360.12,-11.295m,"1,346.117m",
17312,5+360.06,-7.403m,"1,347.922m",
17313,5+360.08,-4.980m,"1,348.533m",
17314,5+360.03,-3.431m,"1,348.809m",
