NUtime_s,vehicle_id,node,finished,travel_time_s
98.0,3,3,False,99.0
98.0,4,4,False,99.0
98.0,5,5,False,99.0
98.0,6,6,False,99.0
98.0,7,7,False,99.0
98.0,8,8,False,99.0
98.0,9,9,False,99.0
98.0,10,10,False,99.0
99.0,1,10,False,100.0
99.0,2,2,False,100.0
99.0,3,3,False,100.0
99.0,4,4,False,100.0
99.0,5,5,False,100.0
99.0,6,6,False,100.0
99.0,7,7,False,100.0
99.0,8,6,False,100.0
99.0,9,9,False,100.0
99.0,10,10,False,100.0
100.0,1,10,False,101.0
100.0,2,2,False,101.0
100.0,3,3,False,101.0
100.0,4,4,False,101.0
100.0,5,5,False,101.0
100.0,6,6,False,101.0
100.0,7,7,False,101.0
100.0,8,6,False,101.0
100.0,9,9,False,101.0
100.0,10,10,False,101.0
101.0,1,10,False,102.0
101.0,2,2,False,102.0
101.0,3,3,False,102.0
101.0,4,4,False,102.0
101.0,5,5,False,102.0
101.0,6,6,False,102.0
101.0,7,7,False,102.0
101.0,8,6,False,102.0
101.0,9,9,False,102.0
101.0,10,10,False,102.0
102.0,1,10,False,103.0
102.0,2,2,False,103.0
102.0,3,3,False,103.0
102.0,4,4,False,103.0
102.0,5,5,False,103.0
102.0,6,6,False,103.0
102.0,7,7,False,103.0
102.0,8,6,False,103.0
102.0,9,9,False,103.0
102.0,10,10,False,103.0
103.0,1,10,False,104.0
103.0,2,2,False,104.0
103.0,3,3,False,104.0
103.0,4,4,False,104.0
103.0,5,5,False,104.0
103.0,6,6,False,104.0
103.0,7,7,False,104.0
103.0,8,6,False,104.0
103.0,9,9,False,104.0
103.0,10,10,False,104.0
104.0,1,10,False,105.0
104.0,2,2,False,105.0
104.0,3,3,False,105.0
104.0,4,4,False,105.0
104.0,5,5,False,105.0
104.0,6,6,False,105.0
104.0,7,7,False,105.0
104.0,8,6,False,105.0
104.0,9,9,False,105.0
104.0,10,10,False,105.0
105.0,1,10,False,106.0
105.0,2,2,False,106.0
105.0,3,3,False,106.0
105.0,4,4,False,106.0
105.0,5,5,False,106.0
105.0,6,6,False,106.0
105.0,7,7,False,106.0
105.0,8,6,False,106.0
105.0,9,9,False,106.0
105.0,10,10,False,106.0
106.0,1,10,False,107.0
106.0,2,2,False,107.0
106.0,3,3,False,107.0
106.0,4,4,False,107.0
106.0,5,5,False,107.0
106.0,6,6,False,107.0
106.0,7,7,False,107.0
106.0,8,6,False,107.0
106.0,9,9,False,107.0
106.0,10,10,False,107.0
107.0,1,10,False,108.0
107.0,2,2,False,108.0
107.0,3,3,False,108.0
107.0,4,4,False,108.0
107.0,5,5,False,108.0
107.0,6,6,False,108.0
107.0,7,7,False,108.0
107.0,8,6,False,108.0
107.0,9,9,False,108.0
107.0,10,10,False,108.0
108.0,1,10,False,109.0
108.0,2,2,False,109.0
108.0,3,3,False,109.0
108.0,4,4,False,109.0
108.0,5,5,False,109.0
108.0,6,6,False,109.0
108.0,7,7,False,109.0
108.0,8,6,False,109.0
108.0,9,9,False,109.0
108.0,10,10,False,109.0
109.0,1,10,False,110.0
109.0,2,2,False,110.0
109.0,3,3,False,110.0
109.0,4,4,False,110.0
109.0,5,5,False,110.0
109.0,6,6,False,110.0
109.0,7,7,False,110.0
109.0,8,6,False,110.0
109.0,9,9,False,110.0
109.0,10,10,False,110.0
110.0,1,10,False,111.0
110.0,2,2,False,111.0
110.0,3,3,False,111.0
110.0,4,4,False,111.0
110.0,5,5,False,111.0
110.0,6,6,False,111.0
110.0,7,7,False,111.0
110.0,8,6,False,111.0
110.0,9,9,False,111.0
110.0,10,10,False,111.0
111.0,1,10,False,112.0
111.0,2,2,False,112.0
111.0,3,3,False,112.0
111.0,4,4,False,112.0
111.0,5,5,False,112.0
111.0,6,6,False,112.0
111.0,7,7,False,112.0
111.0,8,6,False,112.0
111.0,9,9,False,112.0
111.0,10,10,False,112.0
112.0,1,10,False,113.0
112.0,2,2,False,113.0
112.0,3,3,False,113.0
112.0,4,4,False,113.0
112.0,5,5,False,113.0
112.0,6,6,False,113.0
112.0,7,7,False,113.0
112.0,8,6,False,113.0
112.0,9,9,False,113.0
112.0,10,10,False,113.0
113.0,1,10,False,114.0
113.0,2,2,False,114.0
113.0,3,3,False,114.0
113.0,4,4,False,114.0
113.0,5,5,False,114.0
113.0,6,6,False,114.0
113.0,7,7,False,114.0
113.0,8,6,False,114.0
113.0,9,9,False,114.0
113.0,10,10,False,114.0
114.0,1,10,False,115.0
114.0,2,2,False,115.0
114.0,3,3,False,115.0
114.0,4,4,False,115.0
114.0,5,5,False,115.0
114.0,6,6,False,115.0
114.0,7,7,False,115.0
114.0,8,6,False,115.0
114.0,9,9,False,115.0
114.0,10,10,False,115.0
115.0,1,10,False,116.0
115.0,2,2,False,116.0
115.0,3,3,False,116.0
115.0,4,4,False,116.0
115.0,5,5,False,116.0
115.0,6,6,False,116.0
115.0,7,7,False,116.0
115.0,8,6,False,116.0
115.0,9,9,False,116.0
115.0,10,10,False,116.0
116.0,1,10,False,117.0
116.0,2,2,False,117.0
116.0,3,3,False,117.0
116.0,4,4,False,117.0
116.0,5,5,False,117.0
116.0,6,6,False,117.0
116.0,7,7,False,117.0
116.0,8,6,False,117.0
116.0,9,9,False,117.0
116.0,10,10,False,117.0
117.0,1,10,False,118.0
117.0,2,2,False,118.0
117.0,3,3,False,118.0
117.0,4,4,False,118.0
117.0,5,5,False,118.0
117.0,6,6,False,118.0
117.0,7,7,False,118.0
117.0,8,6,False,118.0
117.0,9,9,False,118.0
117.0,10,10,False,118.0
118.0,1,10,False,119.0
118.0,2,2,False,119.0
118.0,3,3,False,119.0
118.0,4,4,False,119.0
118.0,5,5,False,119.0
118.0,6,6,False,119.0
118.0,7,7,False,119.0
118.0,8,6,False,119.0
118.0,9,9,False,119.0
118.0,10,10,False,119.0
119.0,1,10,False,120.0
119.0,2,2,False,120.0
119.0,3,3,False,120.0
119.0,4,5,False,120.0
119.0,5,5,False,120.0
119.0,6,8,False,120.0
119.0,7,18,False,120.0
119.0,8,6,False,120.0
119.0,9,9,False,120.0
119.0,10,10,False,120.0
120.0,1,10,False,121.0
120.0,2,2,False,121.0
120.0,3,3,False,121.0
120.0,4,5,False,121.0
120.0,5,5,False,121.0
120.0,6,8,False,121.0
120.0,7,18,False,121.0
120.0,8,6,False,121.0
120.0,9,9,False,121.0
120.0,10,10,False,121.0
121.0,1,10,False,122.0
121.0,2,2,False,122.0
121.0,3,3,False,122.0
121.0,4,5,False,122.0
121.0,5,5,False,122.0
121.0,6,8,False,122.0
121.0,7,18,False,122.0
121.0,8,6,False,122.0
121.0,9,9,False,122.0
121.0,10,10,False,122.0
122.0,1,10,False,123.0
122.0,2,2,False,123.0
122.0,3,3,False,123.0
122.0,4,5,False,123.0
122.0,5,5,False,123.0
122.0,6,8,False,123.0
122.0,7,18,False,123.0
122.0,8,6,False,123.0
122.0,9,9,False,123.0
122.0,10,10,False,123.0
123.0,1,10,False,124.0
123.0,2,2,False,124.0
123.0,3,3,False,124.0
123.0,4,5,False,124.0
123.0,5,5,False,124.0
123.0,6,8,False,124.0
123.0,7,18,False,124.0
123.0,8,6,False,124.0
123.0,9,9,False,124.0
123.0,10,10,False,124.0
124.0,1,10,False,125.0
124.0,2,2,False,125.0
124.0,3,3,False,125.0
124.0,4,5,False,125.0
124.0,5,5,False,125.0
124.0,6,8,False,125.0
124.0,7,18,False,125.0
124.0,8,6,False,125.0
124.0,9,9,False,125.0
124.0,10,10,False,125.0
125.0,1,10,False,126.0
125.0,2,2,False,126.0
125.0,3,3,False,126.0
125.0,4,5,False,126.0
125.0,5,5,False,126.0
125.0,6,8,False,126.0
125.0,7,18,False,126.0
125.0,8,6,False,126.0
125.0,9,9,False,126.0
125.0,10,10,False,126.0
126.0,1,10,False,127.0
126.0,2,2,False,127.0
126.0,3,3,False,127.0
126.0,4,5,False,127.0
126.0,5,5,False,127.0
126.0,6,8,False,127.0
126.0,7,18,False,127.0
126.0,8,6,False,127.0
126.0,9,9,False,127.0
126.0,10,10,False,127.0
127.0,1,10,False,128.0
127.0,2,2,False,128.0
127.0,3,3,False,128.0
127.0,4,5,False,128.0
127.0,5,5,False,128.0
127.0,6,8,False,128.0
127.0,7,18,False,128.0
127.0,8,6,False,128.0
127.0,9,9,False,128.0
127.0,10,10,False,128.0
128.0,1,10,False,129.0
128.0,2,2,False,129.0
128.0,3,3,False,129.0
128.0,4,5,False,129.0
128.0,5,5,False,129.0
128.0,6,8,False,129.0
128.0,7,18,False,129.0
128.0,8,6,False,129.0
128.0,9,9,False,129.0
128.0,10,10,False,129.0
129.0,1,10,False,130.0
129.0,2,2,False,130.0
129.0,3,3,False,130.0
129.0,4,5,False,130.0
129.0,5,5,False,130.0
129.0,6,8,False,130.0
129.0,7,18,False,130.0
129.0,8,6,False,130.0
129.0,9,9,False,130.0
129.0,10,10,False,130.0
130.0,1,10,False,131.0
130.0,2,2,False,131.0
130.0,3,3,False,131.0
130.0,4,5,False,131.0
130.0,5,5,False,131.0
130.0,6,8,False,131.0
130.0,7,18,False,131.0
130.0,8,6,False,131.0
130.0,9,9,False,131.0
130.0,10,10,False,131.0
131.0,1,10,False,132.0
131.0,2,2,False,132.0
131.0,3,3,False,132.0
131.0,4,5,False,132.0
131.0,5,5,False,132.0
131.0,6,8,False,132.0
131.0,7,18,False,132.0
131.0,8,6,False,132.0
131.0,9,9,False,132.0
131.0,10,10,False,132.0
132.0,1,10,False,133.0
132.0,2,2,False,133.0
132.0,3,3,False,133.0
132.0,4,5,False,133.0
132.0,5,5,False,133.0
132.0,6,8,False,133.0
132.0,7,18,False,133.0
132.0,8,6,False,133.0
132.0,9,9,False,133.0
132.0,10,10,False,133.0
133.0,1,10,False,134.0
133.0,2,2,False,134.0
133.0,3,3,False,134.0
133.0,4,5,False,134.0
133.0,5,5,False,134.0
133.0,6,8,False,134.0
133.0,7,18,False,134.0
133.0,8,6,False,134.0
133.0,9,9,False,134.0
133.0,10,10,False,134.0
134.0,1,10,False,135.0
134.0,2,2,False,135.0
134.0,3,3,False,135.0
134.0,4,5,False,135.0
134.0,5,5,False,135.0
134.0,6,8,False,135.0
134.0,7,18,False,135.0
134.0,8,6,False,135.0
134.0,9,9,False,135.0
134.0,10,10,False,135.0
135.0,1,10,False,136.0
135.0,2,2,False,136.0
135.0,3,3,False,136.0
135.0,4,5,False,136.0
135.0,5,5,False,136.0
135.0,6,8,False,136.0
135.0,7,18,False,136.0
135.0,8,6,False,136.0
135.0,9,9,False,136.0
135.0,10,10,False,136.0
136.0,1,10,False,137.0
136.0,2,2,False,137.0
136.0,3,3,False,137.0
136.0,4,5,False,137.0
136.0,5,5,False,137.0
136.0,6,8,False,137.0
136.0,7,18,False,137.0
136.0,8,6,False,137.0
136.0,9,9,False,137.0
136.0,10,10,False,137.0
137.0,1,10,False,138.0
137.0,2,2,False,138.0
137.0,3,3,False,138.0
137.0,4,5,False,138.0
137.0,5,5,False,138.0
137.0,6,8,False,138.0
137.0,7,18,False,138.0
137.0,8,6,False,138.0
137.0,9,9,False,138.0
137.0,10,10,False,138.0
138.0,1,10,False,139.0
138.0,2,2,False,139.0
138.0,3,3,False,139.0
138.0,4,5,False,139.0
138.0,5,5,False,139.0
138.0,6,8,False,139.0
138.0,7,18,False,139.0
138.0,8,6,False,139.0
138.0,9,9,False,139.0
138.0,10,10,False,139.0
139.0,1,10,False,140.0
139.0,2,2,False,140.0
139.0,3,3,False,140.0
139.0,4,5,False,140.0
139.0,5,5,False,140.0
139.0,6,8,False,140.0
139.0,7,18,False,140.0
139.0,8,6,False,140.0
139.0,9,9,False,140.0
139.0,10,10,False,140.0
140.0,1,10,False,141.0
140.0,2,2,False,141.0
140.0,3,3,False,141.0
140.0,4,5,False,141.0
140.0,5,5,False,141.0
140.0,6,8,False,141.0
140.0,7,18,False,141.0
140.0,8,6,False,141.0
140.0,9,9,False,141.0
140.0,10,10,False,141.0
141.0,1,10,False,142.0
141.0,2,2,False,142.0
141.0,3,3,False,142.0
141.0,4,5,False,142.0
141.0,5,5,False,142.0
141.0,6,8,False,142.0
141.0,7,18,False,142.0
141.0,8,6,False,142.0
141.0,9,9,False,142.0
141.0,10,10,False,142.0
142.0,1,10,False,143.0
142.0,2,2,False,143.0
142.0,3,3,False,143.0
142.0,4,5,False,143.0
142.0,5,5,False,143.0
142.0,6,8,False,143.0
142.0,7,18,False,143.0
142.0,8,6,False,143.0
142.0,9,9,False,143.0
142.0,10,10,False,143.0
143.0,1,10,False,144.0
143.0,2,2,False,144.0
143.0,3,3,False,144.0
143.0,4,5,False,144.0
143.0,5,5,False,144.0
143.0,6,8,False,144.0
143.0,7,18,False,144.0
143.0,8,6,False,144.0
143.0,9,9,False,144.0
143.0,10,10,False,144.0
144.0,1,10,False,145.0
144.0,2,2,False,145.0
144.0,3,3,False,145.0
144.0,4,5,False,145.0
144.0,5,5,False,145.0
144.0,6,8,False,145.0
144.0,7,18,False,145.0
144.0,8,6,False,145.0
144.0,9,9,False,145.0
144.0,10,10,False,145.0
145.0,1,10,False,146.0
145.0,2,2,False,146.0
145.0,3,3,False,146.0
145.0,4,5,False,146.0
145.0,5,5,False,146.0
145.0,6,8,False,146.0
145.0,7,18,False,146.0
145.0,8,6,False,146.0
145.0,9,9,False,146.0
145.0,10,10,False,146.0
146.0,1,10,False,147.0
146.0,2,2,False,147.0
146.0,3,3,False,147.0
146.0,4,5,False,147.0
146.0,5,5,False,147.0
146.0,6,8,False,147.0
146.0,7,18,False,147.0
146.0,8,6,False,147.0
146.0,9,9,False,147.0
146.0,10,10,False,147.0
147.0,1,10,False,148.0
147.0,2,2,False,148.0
147.0,3,3,False,148.0
147.0,4,5,False,148.0
147.0,5,5,False,148.0
147.0,6,8,False,148.0
147.0,7,18,False,148.0
147.0,8,6,False,148.0
147.0,9,9,False,148.0
147.0,10,10,False,148.0
148.0,1,10,False,149.0
148.0,2,2,False,149.0
148.0,3,3,False,149.0
148.0,4,5,False,149.0
148.0,5,5,False,149.0
148.0,6,8,False,149.0
148.0,7,18,False,149.0
148.0,8,6,False,149.0
148.0,9,9,False,149.0
148.0,10,10,False,149.0
149.0,1,10,False,150.0
149.0,2,2,False,150.0
149.0,3,3,False,150.0
149.0,4,5,False,150.0
149.0,5,5,False,150.0
149.0,6,8,False,150.0
149.0,7,18,False,150.0
149.0,8,6,False,150.0
149.0,9,9,False,150.0
149.0,10,10,False,150.0
150.0,1,10,False,151.0
150.0,2,2,False,151.0
150.0,3,3,False,151.0
150.0,4,5,False,151.0
150.0,5,5,False,151.0
150.0,6,8,False,151.0
150.0,7,18,False,151.0
150.0,8,6,False,151.0
150.0,9,9,False,151.0
150.0,10,10,False,151.0
151.0,1,10,False,152.0
151.0,2,2,False,152.0
151.0,3,3,False,152.0
151.0,4,5,False,152.0
151.0,5,5,False,152.0
151.0,6,8,False,152.0
151.0,7,18,False,152.0
151.0,8,6,False,152.0
151.0,9,9,False,152.0
151.0,10,10,False,152.0
152.0,1,10,False,153.0
152.0,2,2,False,153.0
152.0,3,3,False,153.0
152.0,4,5,False,153.0
152.0,5,5,False,153.0
152.0,6,8,False,153.0
152.0,7,18,False,153.0
152.0,8,6,False,153.0
152.0,9,9,False,153.0
152.0,10,10,False,153.0
153.0,1,10,False,154.0
153.0,2,2,False,154.0
153.0,3,3,False,154.0
153.0,4,5,False,154.0
153.0,5,5,False,154.0
153.0,6,8,False,154.0
153.0,7,18,False,154.0
153.0,8,6,False,154.0
153.0,9,9,False,154.0
153.0,10,10,False,154.0
154.0,1,10,False,155.0
154.0,2,2,False,155.0
154.0,3,3,False,155.0
154.0,4,5,False,155.0
154.0,5,5,False,155.0
154.0,6,8,False,155.0
154.0,7,18,False,155.0
154.0,8,6,False,155.0
154.0,9,9,False,155.0
154.0,10,10,False,155.0
155.0,1,10,False,156.0
155.0,2,2,False,156.0
155.0,3,3,False,156.0
155.0,4,5,False,156.0
155.0,5,5,False,156.0
155.0,6,8,False,156.0
155.0,7,18,False,156.0
155.0,8,6,False,156.0
155.0,9,9,False,156.0
155.0,10,10,False,156.0
156.0,1,10,False,157.0
156.0,2,2,False,157.0
156.0,3,3,False,157.0
156.0,4,5,False,157.0
156.0,5,5,False,157.0
156.0,6,8,False,157.0
156.0,7,18,False,157.0
156.0,8,6,False,157.0
156.0,9,9,False,157.0
156.0,10,10,False,157.0
157.0,1,10,False,158.0
157.0,2,2,False,158.0
157.0,3,3,False,158.0
157.0,4,5,False,158.0
157.0,5,5,False,158.0
157.0,6,8,False,158.0
157.0,7,18,False,158.0
157.0,8,6,False,158.0
157.0,9,9,False,158.0
157.0,10,10,False,158.0
158.0,1,10,False,159.0
158.0,2,2,False,159.0
158.0,3,3,False,159.0
158.0,4,5,False,159.0
158.0,5,5,False,159.0
158.0,6,8,False,159.0
158.0,7,18,False,159.0
158.0,8,6,False,159.0
158.0,9,9,False,159.0
158.0,10,10,False,159.0
159.0,1,10,False,160.0
159.0,2,2,False,160.0
159.0,3,3,False,160.0
159.0,4,5,False,160.0
159.0,5,5,False,160.0
159.0,6,8,False,160.0
159.0,7,18,False,160.0
159.0,8,6,False,160.0
159.0,9,9,False,160.0
159.0,10,10,False,160.0
160.0,1,10,False,161.0
160.0,2,2,False,161.0
160.0,3,3,False,161.0
160.0,4,5,False,161.0
160.0,5,5,False,161.0
160.0,6,8,False,161.0
160.0,7,18,False,161.0
160.0,8,6,False,161.0
160.0,9,9,False,161.0
160.0,10,10,False,161.0
161.0,1,10,False,162.0
161.0,2,2,False,162.0
161.0,3,3,False,162.0
161.0,4,5,False,162.0
161.0,5,5,False,162.0
161.0,6,8,False,162.0
161.0,7,18,False,162.0
161.0,8,6,False,162.0
161.0,9,9,False,162.0
161.0,10,10,False,162.0
162.0,1,10,False,163.0
162.0,2,2,False,163.0
162.0,3,3,False,163.0
162.0,4,5,False,163.0
162.0,5,5,False,163.0
162.0,6,8,False,163.0
162.0,7,18,False,163.0
162.0,8,6,False,163.0
162.0,9,9,False,163.0
162.0,10,10,False,163.0
163.0,1,10,False,164.0
163.0,2,2,False,164.0
163.0,3,3,False,164.0
163.0,4,5,False,164.0
163.0,5,5,False,164.0
163.0,6,8,False,164.0
163.0,7,18,False,164.0
163.0,8,6,False,164.0
163.0,9,9,False,164.0
163.0,10,10,False,164.0
164.0,1,10,False,165.0
164.0,2,2,False,165.0
164.0,3,3,False,165.0
164.0,4,5,False,165.0
164.0,5,5,False,165.0
164.0,6,8,False,165.0
164.0,7,18,False,165.0
164.0,8,6,False,165.0
164.0,9,9,False,165.0
164.0,10,10,False,165.0
165.0,1,10,False,166.0
165.0,2,2,False,166.0
165.0,3,3,False,166.0
165.0,4,5,False,166.0
165.0,5,5,False,166.0
165.0,6,8,False,166.0
165.0,7,18,False,166.0
165.0,8,6,False,166.0
165.0,9,9,False,166.0
165.0,10,10,False,166.0
166.0,1,10,False,167.0
166.0,2,2,False,167.0
166.0,3,3,False,167.0
166.0,4,5,False,167.0
166.0,5,5,False,167.0
166.0,6,8,False,167.0
166.0,7,18,False,167.0
166.0,8,6,False,167.0
166.0,9,9,False,167.0
166.0,10,10,False,167.0
167.0,1,10,False,168.0
167.0,2,2,False,168.0
167.0,3,3,False,168.0
167.0,4,5,False,168.0
167.0,5,5,False,168.0
167.0,6,8,False,168.0
167.0,7,18,False,168.0
167.0,8,6,False,168.0
167.0,9,9,False,168.0
167.0,10,10,False,168.0
168.0,1,10,False,169.0
168.0,2,2,False,169.0
168.0,3,3,False,169.0
168.0,4,5,False,169.0
168.0,5,5,False,169.0
168.0,6,8,False,169.0
168.0,7,18,False,169.0
168.0,8,6,False,169.0
168.0,9,9,False,169.0
168.0,10,10,False,169.0
169.0,1,10,False,170.0
169.0,2,2,False,170.0
169.0,3,3,False,170.0
169.0,4,5,False,170.0
169.0,5,5,False,170.0
169.0,6,8,False,170.0
169.0,7,18,False,170.0
169.0,8,6,False,170.0
169.0,9,9,False,170.0
169.0,10,10,False,170.0
170.0,1,10,False,171.0
170.0,2,2,False,171.0
170.0,3,3,False,171.0
170.0,4,5,False,171.0
170.0,5,5,False,171.0
170.0,6,8,False,171.0
170.0,7,18,False,171.0
170.0,8,6,False,171.0
170.0,9,9,False,171.0
170.0,10,10,False,171.0
171.0,1,10,False,172.0
171.0,2,2,False,172.0
171.0,3,3,False,172.0
171.0,4,5,False,172.0
171.0,5,5,False,172.0
171.0,6,8,False,172.0
171.0,7,18,False,172.0
171.0,8,6,False,172.0
171.0,9,9,False,172.0
171.0,10,10,False,172.0
172.0,1,10,False,173.0
172.0,2,2,False,173.0
172.0,3,3,False,173.0
172.0,4,5,False,173.0
172.0,5,5,False,173.0
172.0,6,8,False,173.0
172.0,7,18,False,173.0
172.0,8,6,False,173.0
172.0,9,9,False,173.0
172.0,10,10,False,173.0
173.0,1,10,False,174.0
173.0,2,2,False,174.0
173.0,3,3,False,174.0
173.0,4,5,False,174.0
173.0,5,5,False,174.0
173.0,6,8,False,174.0
173.0,7,18,False,174.0
173.0,8,6,False,174.0
173.0,9,9,False,174.0
173.0,10,10,False,174.0
174.0,1,10,False,175.0
174.0,2,2,False,175.0
174.0,3,3,False,175.0
174.0,4,5,False,175.0
174.0,5,5,False,175.0
174.0,6,8,False,175.0
174.0,7,18,False,175.0
174.0,8,6,False,175.0
174.0,9,9,False,175.0
174.0,10,10,False,175.0
175.0,1,10,False,176.0
175.0,2,2,False,176.0
175.0,3,3,False,176.0
175.0,4,5,False,176.0
175.0,5,5,False,176.0
175.0,6,8,False,176.0
175.0,7,18,False,176.0
175.0,8,6,False,176.0
175.0,9,9,False,176.0
175.0,10,10,False,176.0
176.0,1,10,False,177.0
176.0,2,2,False,177.0
176.0,3,3,False,177.0
176.0,4,5,False,177.0
176.0,5,5,False,177.0
176.0,6,8,False,177.0
176.0,7,18,False,177.0
176.0,8,6,False,177.0
176.0,9,9,False,177.0
176.0,10,10,False,177.0
177.0,1,10,False,178.0
177.0,2,2,False,178.0
177.0,3,3,False,178.0
177.0,4,5,False,178.0
177.0,5,5,False,178.0
177.0,6,8,False,178.0
177.0,7,18,False,178.0
177.0,8,6,False,178.0
177.0,9,9,False,178.0
177.0,10,10,False,178.0
178.0,1,10,False,179.0
178.0,2,2,False,179.0
178.0,3,3,False,179.0
178.0,4,5,False,179.0
178.0,5,5,False,179.0
178.0,6,8,False,179.0
178.0,7,18,False,179.0
178.0,8,6,False,179.0
178.0,9,9,False,179.0
178.0,10,10,False,179.0
179.0,1,10,False,180.0
179.0,2,2,False,180.0
179.0,3,4,False,180.0
179.0,4,5,False,180.0
179.0,5,5,False,180.0
179.0,6,8,False,180.0
179.0,7,18,False,180.0
179.0,8,6,False,180.0
179.0,9,10,False,180.0
179.0,10,10,False,180.0
180.0,1,10,False,181.0
180.0,2,2,False,181.0
180.0,3,4,False,181.0
180.0,4,5,False,181.0
180.0,5,5,False,181.0
180.0,6,8,False,181.0
180.0,7,18,False,181.0
180.0,8,6,False,181.0
180.0,9,10,False,181.0
180.0,10,10,False,181.0
181.0,1,10,False,182.0
181.0,2,2,False,182.0
181.0,3,4,False,182.0
181.0,4,5,False,182.0
181.0,5,5,False,182.0
181.0,6,8,False,182.0
181.0,7,18,False,182.0
181.0,8,6,False,182.0
181.0,9,10,False,182.0
181.0,10,10,False,182.0
182.0,1,10,False,183.0
182.0,2,2,False,183.0
182.0,3,4,False,183.0
182.0,4,5,False,183.0
182.0,5,5,False,183.0
182.0,6,8,False,183.0
182.0,7,18,False,183.0
182.0,8,6,False,183.0
182.0,9,10,False,183.0
182.0,10,10,False,183.0
183.0,1,10,False,184.0
183.0,2,2,False,184.0
183.0,3,4,False,184.0
183.0,4,5,False,184.0
183.0,5,5,False,184.0
183.0,6,8,False,184.0
183.0,7,18,False,184.0
183.0,8,6,False,184.0
183.0,9,10,False,184.0
183.0,10,10,False,184.0
184.0,1,10,False,185.0
184.0,2,2,False,185.0
184.0,3,4,False,185.0
184.0,4,5,False,185.0
184.0,5,5,False,185.0
184.0,6,8,False,185.0
184.0,7,18,False,185.0
184.0,8,6,False,185.0
184.0,9,10,False,185.0
184.0,10,10,False,185.0
185.0,1,10,False,186.0
185.0,2,2,False,186.0
185.0,3,4,False,186.0
185.0,4,5,False,186.0
185.0,5,5,False,186.0
185.0,6,8,False,186.0
185.0,7,18,False,186.0
185.0,8,6,False,186.0
185.0,9,10,False,186.0
185.0,10,10,False,186.0
186.0,1,10,False,187.0
186.0,2,2,False,187.0
186.0,3,4,False,187.0
186.0,4,5,False,187.0
186.0,5,5,False,187.0
186.0,6,8,False,187.0
186.0,7,18,False,187.0
186.0,8,6,False,187.0
186.0,9,10,False,187.0
186.0,10,10,False,187.0
187.0,1,10,False,188.0
187.0,2,2,False,188.0
187.0,3,4,False,188.0
187.0,4,5,False,188.0
187.0,5,5,False,188.0
187.0,6,8,False,188.0
187.0,7,18,False,188.0
187.0,8,6,False,188.0
187.0,9,10,False,188.0
187.0,10,10,False,188.0
188.0,1,10,False,189.0
188.0,2,2,False,189.0
188.0,3,4,False,189.0
188.0,4,5,False,189.0
188.0,5,5,False,189.0
188.0,6,8,False,189.0
188.0,7,18,False,189.0
188.0,8,6,False,189.0
188.0,9,10,False,189.0
188.0,10,10,False,189.0
189.0,1,10,False,190.0
189.0,2,2,False,190.0
189.0,3,4,False,190.0
189.0,4,5,False,190.0
189.0,5,5,False,190.0
189.0,6,8,False,190.0
189.0,7,18,False,190.0
189.0,8,6,False,190.0
189.0,9,10,False,190.0
189.0,10,10,False,190.0
190.0,1,10,False,191.0
190.0,2,2,False,191.0
190.0,3,4,False,191.0
190.0,4,5,False,191.0
190.0,5,5,False,191.0
190.0,6,8,False,191.0
190.0,7,18,False,191.0
190.0,8,6,False,191.0
190.0,9,10,False,191.0
190.0,10,10,False,191.0
191.0,1,10,False,192.0
191.0,2,2,False,192.0
191.0,3,4,False,192.0
191.0,4,5,False,192.0
191.0,5,5,False,192.0
191.0,6,8,False,192.0
191.0,7,18,False,192.0
191.0,8,6,False,192.0
191.0,9,10,False,192.0
191.0,10,10,False,192.0
192.0,1,10,False,193.0
192.0,2,2,False,193.0
192.0,3,4,False,193.0
192.0,4,5,False,193.0
192.0,5,5,False,193.0
192.0,6,8,False,193.0
192.0,7,18,False,193.0
192.0,8,6,False,193.0
192.0,9,10,False,193.0
192.0,10,10,False,193.0
193.0,1,10,False,194.0
193.0,2,2,False,194.0
193.0,3,4,False,194.0
193.0,4,5,False,194.0
193.0,5,5,False,194.0
193.0,6,8,False,194.0
193.0,7,18,False,194.0
193.0,8,6,False,194.0
193.0,9,10,False,194.0
193.0,10,10,False,194.0
194.0,1,16,True,195.0
194.0,2,2,False,195.0
194.0,3,4,False,195.0
194.0,4,5,False,195.0
194.0,5,5,False,195.0
194.0,6,8,False,195.0
194.0,7,18,False,195.0
194.0,8,6,False,195.0
194.0,9,10,False,195.0
194.0,10,10,False,195.0
195.0,1,16,True,195.0
195.0,2,2,False,196.0
195.0,3,4,False,196.0
195.0,4,5,False,196.0
195.0,5,5,False,196.0
195.0,6,8,False,196.0
195.0,7,18,False,196.0
195.0,8,6,False,196.0
195.0,9,10,False,196.0
195.0,10,10,False,196.0
196.0,1,16,True,195.0
196.0,2,2,False,197.0
196.0,3,4,False,197.0
196.0,4,5,False,197.0
196.0,5,5,False,197.0
196.0,6,8,False,197.0
196.0,7,18,False,197.0
196.0,8,6,False,197.0
196.0,9,10,False,197.0
196.0,10,10,False,197.0
197.0,1,16,True,195.0
197.0,2,2,False,198.0
197.0,3,4,False,198.0
197.0,4,5,False,198.0
197.0,5,5,False,198.0
197.0,6,8,False,198.0
197.0,7,18,False,198.0
197.0,8,6,False,198.0
197.0,9,10,False,198.0
197.0,10,10,False,198.0
